mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,mention_type,explicit_payload,explicit_locator,effective_locator,relation_type,relation_surface,antecedent_mention_id,explicit_author,inherited_author,inherited_work_id,resolved_work_id,candidate_work_ids,resolution,resolution_method,confidence,abbreviation,abbreviation_expansion,source_family,warnings
mention-0374,ИСТОЧНИК_ВЕРСИЯ_3.docx,32,32,1,"Кофанов Л.Л. Исидора Гиспальского епископа «Этимологии» или «Начала» // Антология мировой правовой мысли. М., 1999. Т. 2. С. 209.",full_reference,"Кофанов Л.Л. Исидора Гиспальского епископа «Этимологии» или «Начала» // Антология мировой правовой мысли. М., 1999. Т. 2. С. 209.",Т. 2; С. 209,Т. 2; С. 209,,,,,,,korneeva-footnote-121,korneeva-footnote-121,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0375,ИСТОЧНИК_ВЕРСИЯ_3.docx,33,33,1,Подробнее см. Главу 1 настоящего исследования.,commentary,Подробнее см. Главу 1 настоящего исследования.,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0376,ИСТОЧНИК_ВЕРСИЯ_3.docx,34,34,1,"Филиппов И.С. Библия и римское право: понятия права, закона и справедливости в Вульгате // Философия права Пятикнижия / под ред. А.А. Гусейнова, Е.Б. Рашковского; сост. П.Д. Баренбойм. М.: ЛУМ, 2012. С. 323.",full_reference,"Филиппов И.С. Библия и римское право: понятия права, закона и справедливости в Вульгате // Философия права Пятикнижия / под ред. А.А. Гусейнова, Е.Б. Рашковского; сост. П.Д. Баренбойм. М.: ЛУМ, 2012. С. 323.",С. 323,С. 323,,,,,,,korneeva-footnote-122,korneeva-footnote-122,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0377,ИСТОЧНИК_ВЕРСИЯ_3.docx,35,35,1,Usatges de Barcelona. Us. 2 (3): «...Hoc enim fecit comes auctoritate Libri iudicis qui dicit ...». P. 50.,short_title_reference,Usatges de Barcelona. Us. 2 (3): «...Hoc enim fecit comes auctoritate Libri iudicis qui dicit ...». P. 50.,P. 50,P. 50,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0378,ИСТОЧНИК_ВЕРСИЯ_3.docx,36,36,1,Ibid. Us. 82 (101): «...secundum leges uel secundum istius patrie mores». P. 120.,relational_reference,Us. 82 (101): «...secundum leges uel secundum istius patrie mores». P. 120.,P. 120,P. 120,same_work,Ibid.,mention-0377,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0379,ИСТОЧНИК_ВЕРСИЯ_3.docx,37,37,1,Ibid. Us. 70 (75). P. 108.,relational_reference,Us. 70 (75). P. 108.,P. 108,P. 108,same_work,Ibid.,mention-0378,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0380,ИСТОЧНИК_ВЕРСИЯ_3.docx,38,38,1,"Ibid. Us. 123 (81): «…constituerunt prelibati principes secundum usaticum esse iudicata, et, ubi non sufficerent usatici, reuerterentur ad leges et ad principis arbitrium, eiusdemque iudicium atque curie». P. 158.",relational_reference,"Us. 123 (81): «…constituerunt prelibati principes secundum usaticum esse iudicata, et, ubi non sufficerent usatici, reuerterentur ad leges et ad principis arbitrium, eiusdemque iudicium atque curie». P. 158.",P. 158,P. 158,same_work,Ibid.,mention-0379,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0381,ИСТОЧНИК_ВЕРСИЯ_3.docx,39,39,1,Ibid. Us. 123 (81):  «<…> quia in legibus non inuenitur hominiaticum <…>». P.,relational_reference,Us. 123 (81):  «<…> quia in legibus non inuenitur hominiaticum <…>». P.,,P. 158,same_work,Ibid.,mention-0380,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0382,ИСТОЧНИК_ВЕРСИЯ_3.docx,40,40,1,"Например, Kagay D.J. Princeps Namque: Defense of the Crown and the Birth of the Catalan State // Mediterranean Studies. Pennsylvania, 1999. Vol. 8. P. 55–87",full_reference,"Например, Kagay D.J. Princeps Namque: Defense of the Crown and the Birth of the Catalan State // Mediterranean Studies. Pennsylvania, 1999. Vol. 8. P. 55–87",Vol. 8; P. 55–87,Vol. 8; P. 55–87,,,,,,,korneeva-research-312,korneeva-research-312,resolved_explicit,exact_title,0.98,,,,
mention-0383,ИСТОЧНИК_ВЕРСИЯ_3.docx,40,40,2,"Kosto A.J. The limited impact of the “Usatges de Barcelona” in Twelfth-century Catalonia // Traditio. Cambridge: Cambridge, 2001. Vol. 56. P. 53–88.",full_reference,"Kosto A.J. The limited impact of the “Usatges de Barcelona” in Twelfth-century Catalonia // Traditio. Cambridge: Cambridge, 2001. Vol. 56. P. 53–88.",Vol. 56; P. 53–88,Vol. 56; P. 53–88,,,,,,,korneeva-research-322,korneeva-research-322,resolved_explicit,exact_title,0.98,,,,
mention-0384,ИСТОЧНИК_ВЕРСИЯ_3.docx,41,41,1,Bastardas i Parera J. Introducció... . P. 9–10.,short_title_reference,Bastardas i Parera J. Introducció... . P. 9–10.,P. 9–10,P. 9–10,,,,,,,work-inferred-003,,resolved_work_edition_missing,work_identity_inferred_from_author_and_short_title,0.85,,,,
mention-0385,ИСТОЧНИК_ВЕРСИЯ_3.docx,42,42,1,"Diez de Revenga P., García Diaz I. Op.cit. P. 82.",relational_reference,P. 82,P. 82,P. 82,op_cit,Op.cit.,mention-0254,"Diez de Revenga P., García Diaz I",,korneeva-research-226,korneeva-research-226,korneeva-research-226,resolved_relation,op_cit_nearest_prior_work_by_author,0.95,,,,
mention-0386,ИСТОЧНИК_ВЕРСИЯ_3.docx,43,43,1,Meyer-Hermann R. Auxiliar-Konstruktionen im llatí medieval katalanischer Urkunden (10.–13. Jh.) und in den Usatici Barchinonae / Usatges de Barcelona (12.–15. Jh.). // Zeitschrift für romanische Philologie. 2019. 135. S. 507–534.,full_reference,Meyer-Hermann R. Auxiliar-Konstruktionen im llatí medieval katalanischer Urkunden (10.–13. Jh.) und in den Usatici Barchinonae / Usatges de Barcelona (12.–15. Jh.). // Zeitschrift für romanische Philologie. 2019. 135. S. 507–534.,,,,,,,,,korneeva-research-339,korneeva-research-339,resolved_explicit,exact_title,0.98,,,,
mention-0387,ИСТОЧНИК_ВЕРСИЯ_3.docx,44,44,1,"Diez de Revenga P., García Diaz I. Op.cit. P. 83.",relational_reference,P. 83,P. 83,P. 83,op_cit,Op.cit.,mention-0385,"Diez de Revenga P., García Diaz I",,korneeva-research-226,korneeva-research-226,korneeva-research-226,resolved_relation,op_cit_nearest_prior_work_by_author,0.95,,,,
mention-0388,ИСТОЧНИК_ВЕРСИЯ_3.docx,45,45,1,"Mor C.G. En torno a la formación del texto de los ""Usatici Barchinonae"" // Anuario de historia del derecho español. Nº 27–28. Madrid, 1957–1958. P. 417–423.",full_reference,"Mor C.G. En torno a la formación del texto de los ""Usatici Barchinonae"" // Anuario de historia del derecho español. Nº 27–28. Madrid, 1957–1958. P. 417–423.",P. 417–423,P. 417–423,,,,,,,korneeva-footnote-016,korneeva-footnote-016,resolved_explicit,exact_title,0.98,,,,
mention-0389,ИСТОЧНИК_ВЕРСИЯ_3.docx,46,46,1,"Bastardas i Parera J. Introducció. // Usatges de Barcelona. Barcelona, 1991. P. 7–38.",full_reference,"Bastardas i Parera J. Introducció. // Usatges de Barcelona. Barcelona, 1991. P. 7–38.",P. 7–38,P. 7–38,,,,,,,korneeva-sources-040,korneeva-sources-040,resolved_explicit,exact_title,0.98,,,,
mention-0390,ИСТОЧНИК_ВЕРСИЯ_3.docx,47,47,1,Iglesia Ferreirós A. The birth of the Usatici // Imago Temporis — Medium Aevum. 2011. Vol. 5. P. 132.,full_reference,Iglesia Ferreirós A. The birth of the Usatici // Imago Temporis — Medium Aevum. 2011. Vol. 5. P. 132.,Vol. 5; P. 132,Vol. 5; P. 132,,,,,,,korneeva-research-300,korneeva-research-300,resolved_explicit,exact_title,0.98,,,,
mention-0391,ИСТОЧНИК_ВЕРСИЯ_3.docx,48,48,1,Pérez Martín A. Hacia una edición crítica del texto latino de los Usatges de Barcelona. // Glossae: European Journal of Legal History. Nº 7. 1995. P. 9–32.,full_reference,Pérez Martín A. Hacia una edición crítica del texto latino de los Usatges de Barcelona. // Glossae: European Journal of Legal History. Nº 7. 1995. P. 9–32.,P. 9–32,P. 9–32,,,,,,,korneeva-sources-040,korneeva-sources-040,resolved_explicit,exact_title,0.98,,,,
mention-0392,ИСТОЧНИК_ВЕРСИЯ_3.docx,49,49,1,"Попова Г.А. «Вестготская правда» («Книга приговоров»): рукописная традиция и история издания // Вестготская правда (книга приговоров). Латинский текст. Перевод. Исследование / Oтв. ред. О.В. Ауров, А.В. Марей. М., 2012. С. 131.",full_reference,"Попова Г.А. «Вестготская правда» («Книга приговоров»): рукописная традиция и история издания // Вестготская правда (книга приговоров). Латинский текст. Перевод. Исследование / Oтв. ред. О.В. Ауров, А.В. Марей. М., 2012. С. 131.",С. 131,С. 131,,,,,,,korneeva-sources-001,korneeva-sources-001,resolved_explicit,exact_title,0.98,,,,
mention-0393,ИСТОЧНИК_ВЕРСИЯ_3.docx,50,50,1,Pérez Martín A. Hacia una edición crítica del texto latino de los Usatges de Barcelona. // Glossae: European Journal of Legal History. Nº 7. 1995. P. 29.,full_reference,Pérez Martín A. Hacia una edición crítica del texto latino de los Usatges de Barcelona. // Glossae: European Journal of Legal History. Nº 7. 1995. P. 29.,P. 29,P. 29,,,,,,,korneeva-sources-040,korneeva-sources-040,resolved_explicit,exact_title,0.98,,,,
mention-0394,ИСТОЧНИК_ВЕРСИЯ_3.docx,51,51,1,BNF. Départament des Manuscripts. MS. Lat. 4792. v2.,possible_reference,BNF. Départament des Manuscripts. MS. Lat. 4792. v2.,,,,,,,,,korneeva-institution-001,korneeva-institution-001,resolved_explicit,authoritative_institutional_abbreviation,1.0,BNF,"Bibliothèque nationale de France — Национальная библиотека Франции, Париж",,
mention-0395,ИСТОЧНИК_ВЕРСИЯ_3.docx,52,52,1,Usatges de Barcelona e Constitucions de Catalunya. Barcelona. Pere Miquel y Diego de Gumiel.1495.,short_title_reference,Usatges de Barcelona e Constitucions de Catalunya. Barcelona. Pere Miquel y Diego de Gumiel.1495.,,,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
