mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,kind,locator,matched_key,match_score,match_method,resolution,abbreviation,abbreviation_expansion
mention-0962,ГЛАВА_2_ВЕРСИЯ_3.docx,242,242,1,"Ibid. Us. 37 (40), 62 (66.2), 80 (105).",short_reference,,korneeva-sources-040,1.0,sequential_short_reference,matched,,
mention-0963,ГЛАВА_2_ВЕРСИЯ_3.docx,243,243,1,"Ibid. Us. 118 (76): «…constituerunt huiusmodi pretaxatam tenedonem<…> talem in omnibus firmitatem obtinere, quod deincebs ulla fraudulenta calliditate subuerti, uel aliquo ingenio non possit mutari→...establiren aquesta davant dita teneó<…> aytal fermetat en totes coses deu aver que d’aqui enant per nula moxonia no pusca eser trastomat ni per algun enguiny no pusca eser camiat». P. 152–153.",short_reference,P. 152–153,,0.055,below_threshold,unresolved,,
mention-0964,ГЛАВА_2_ВЕРСИЯ_3.docx,244,244,1,"Ibid. Us. 54 (57): «FEVOS quos tenuerint milites, si seniores eorum negauerint non eos illis dedisse, auerent illos per sacramentum et per bataiam, et habeant illos. Illos autem quos non tenuerint et clamauerint, aut probent per testes uel per scripturas eos a senioribus eorum adquisisse, aut dimittant eos → [L]os feus que tenen los cavalers, si los senyors los neguen a éls que no·ls los agen donats, averen-los per sagrament ho per batala, e agen aquels; aquels, però, que no tendran e[·] clamaran, o·ls proven per testimonis ho per escriptures qu·els agen acaptats de lur senyor, ho·ls los jaquesquen». P. 90–91.",short_reference,P. 90–91,,0.128,below_threshold,unresolved,,
mention-0965,ГЛАВА_2_ВЕРСИЯ_3.docx,245,245,1,"Usatges de Barcelona. Us. 60 (64): «... habeant omni tempore sinceram et perfectam fidem et ueram locutionem; ita ut omnes homines nobiles et ignobiles, reges et principes, magnates et milites, rustici et pagenses, mercerii et negociatores, peregrini et camina tenentes, amici et inimici, christiani et sarraceni, iudei et heretici, possint se in illis fidare et credere non solum illorum personas set eciam ciuitates et castella, honorem et auere, uxores et filios et cuncta que habuerint, sine timore et absque ulla mala suspicione; et omnes homines nobiles et ignobiles,magnates, milites et pedites, marinarii et cur- sarii et monetarii, in illorum terra stantes uel aliunde aduenientes, adiuuent predictos principes eorum fidem et locutionem tenere …→per tots temps ayen cincera e acabada fe e vera paraula, en axí que tots los hòmens, nobles e ignobles (...) tots los hòmens, nobles e ignobles), grans hòmens, cavalers e peons, mariners e cosaris e moneders, en aquela terra estans ho alondre vivens ajuden ais damunt dits a lur fe e aquels tenir...». P. 96–97.",abbreviated_reference,P. 96–97,korneeva-sources-040,0.98,exact_title,matched,,
mention-0966,ГЛАВА_2_ВЕРСИЯ_3.docx,246,246,1,"Гомеотелевт (греч. (греч. ὁμοιοτέλευτος: ὅμοιος — «подобный» — и τελευτή — «окончание») — вид морфемного повтора, при котором на относительно небольшом отрезке текста встречается значительное количество слов с одинаковой финальной частью. См.",possible_reference,,,0.053,below_threshold,unresolved,,
mention-0967,ГЛАВА_2_ВЕРСИЯ_3.docx,246,246,2,"Аверинцев С.С. Поэтика ранневизантийской литературы. Спб.: Азбука-Классика, 2004. С. 231. Об этом конкретном случае: Usatges de Barcelona. P. 97.",full_reference,С. 231; P. 97,korneeva-research-001,0.614,token_overlap,matched,,
mention-0968,ГЛАВА_2_ВЕРСИЯ_3.docx,247,247,1,"Ibid. Us. 11 (13): «RVSTICVS INTERFECTVS seu alius homo qui nullam habet dignitatem, preter quod christianus est, emendetur per .vi. uncias; plaga quoque uncias duas. Debilitacio et cedis emendetur per legem secundum solidos denariorum→[P]ages mort ho altre hom que nula dignitat no ha, esters que és crestis, sie emenat per .vi. onges; plaga .ii. onges ()». P. 60–61.",short_reference,P. 60–61,,0.06,below_threshold,unresolved,,
mention-0969,ГЛАВА_2_ВЕРСИЯ_3.docx,248,248,1,"Ibid. Us. 9 (11): «IVDEI CESI uel uulnerati, capti aut debilitati siue eciam interfecti, ad uoluntatem potestatis sint emendati→[J]ueus t(r)enquats ho nafrats, preses e debilitats ( ), a la volentat de la postat sien emenats». P. 58–59.",short_reference,P. 58–59,,0.132,below_threshold,unresolved,,
mention-0970,ГЛАВА_2_ВЕРСИЯ_3.docx,249,249,1,Ibid. Us. 71(91): «… cum omnibus hominibus eorum honorem tenentibus uel in illorum honores  permanentibus siue in eorum seruicio laborantibus…→…ab tots lurs hómens qui lur honor tinguen ho qui estien en lur honor ho qui estien en lur servii...». P. 108–109.,short_reference,P. 108–109,,0.072,below_threshold,unresolved,,
mention-0971,ГЛАВА_2_ВЕРСИЯ_3.docx,250,250,1,Ibid. Us. 70 (75): «…uel si quis infra menia nostra uel burgos primus eduxerit gladium contra alium uel appellauerit aliquem cuguz …→… ho si negú dins los murs nostres primerament traurà coltel contra altre o l’apelarà cuguç …». P. 108–109.,short_reference,P. 108–109,,0.058,below_threshold,unresolved,,
mention-0972,ГЛАВА_2_ВЕРСИЯ_3.docx,251,251,1,Gudiol i Cunill J. Traducció dels Usatges...: «…o si algun enfre els murs nostres o els burcs primerament traura coltel a altre o apelara altre caguz…». P. 295.,abbreviated_reference,P. 295,,0.187,below_threshold,unresolved,,
mention-0973,ГЛАВА_2_ВЕРСИЯ_3.docx,252,252,1,"Usatges de Barcelona / ed. J. Bastardas i Parera. Barcelona: Fundació Noguera, 1991. Us. 116 (137): «…iurent maiores minoribus per semedipsos, si minores habere potuerint illorum coequales qui pro eis iurent… —…jurats los mayors als menors per si ilex e els mayors donen a és [co]nsembles que juren a és…». P. 148–149.",full_reference,P. 148–149,korneeva-sources-040,0.98,exact_title,matched,,
mention-0974,ГЛАВА_2_ВЕРСИЯ_3.docx,253,253,1,"См. комментарии к тексту «Барселонских обычаев»: Usatges de Barcelona / ed. por Bastardas i Parera J. Barcelona, 1991. P. 149. N. 99.",full_reference,P. 149,korneeva-sources-040,0.98,exact_title,matched,,
mention-0975,ГЛАВА_3_ВЕРСИЯ_3.docx,1,1,1,Тогоева О.И. Ордалия // Православная энциклопедия. 2023. Т. 53. С. 104–106.,full_reference,Т. 53; С. 104–106,,0.575,below_threshold,unresolved,,
mention-0976,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,1,"Baldwin J. The Intellectual Preparation for the Canon of 1215 against Ordeals // Speculum. Cambridge, 1961. Vol. 36. P. 613–636",full_reference,Vol. 36; P. 613–636,korneeva-research-179,0.98,exact_title,matched,,
mention-0977,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,2,"Barthélemy D. Présence de l’aveu dans le déroulement des ordalies (IXe-XIIIe siècle) // Publications de l’École française de Rome. École Française de Rome, 1986. Т. 88, № 1. P. 191–214",full_reference,"Т. 88, № 1; P. 191–214",korneeva-research-183,0.98,exact_title,matched,,
mention-0978,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,3,"Idem. Diversité des ordalies médiévales // Revue historique. Paris, 1988. Vol. 280. № 1. P. 3–25",full_reference,Vol. 280; P. 3–25,korneeva-research-182,0.98,exact_title,matched,,
mention-0979,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,4,"Bartlett R. Trial by Fire and Water: The Medieval Judicial Ordeal. Oxford, 1986; 2 vol.",full_reference,,korneeva-research-184,0.98,exact_title,matched,,
mention-0980,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,5,"Carbasse J.-M., Vielfaure P. Histoire du droit pénal et de la justice criminelle. Presses Universitaires de France, 2014. 544 p. Довольно подробная историографическая панорама, посвящённая судебному поединку на Пиренейском полуострове (в частности, в Леоно-Кастильской традиции) представлена в работе А. Марея:",full_reference,,korneeva-research-214,0.98,exact_title,matched,,
mention-0981,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,6,"Марей А.В. Божий суд и человеческая справедливость: судебный поединок в Леоне и Кастилии XI-XIII вв. Москва: Союзник, 2011. 54 с.",full_reference,,korneeva-research-076,0.98,exact_title,matched,,
mention-0982,ГЛАВА_3_ВЕРСИЯ_3.docx,3,3,1,"Usatges de Barcelona... Us. 1 (1–2): «…per sacramentum, vel per batalliam, vel per aquam frigidam sive calidam…». P. 48–49.",abbreviated_reference,P. 48–49,korneeva-sources-040,0.98,exact_title,matched,,
mention-0983,ГЛАВА_3_ВЕРСИЯ_3.docx,4,4,1,"Ibid.: «Iuro ego tibi quod hec malefacta, que tibi habeo facta, sic ea tibi feci ad meum directum et in tuo neglecto, quod ego tibi illa emendare non debeo, per Deum et per hec sancta». P. 48–49.",short_reference,P. 48–49,,0.053,below_threshold,unresolved,,
mention-0984,ГЛАВА_3_ВЕРСИЯ_3.docx,5,5,1,Ibid.: «ANTEQVAM VSATICI fuissent missi…». P. 48–49.,short_reference,P. 48–49,korneeva-sources-040,1.0,sequential_short_reference,matched,,
mention-0985,ГЛАВА_3_ВЕРСИЯ_3.docx,6,6,1,Usatges de Barcelona... Us. 90 (113): « VERE INDEX aliter non erit nisi hoc quod indicauerit ad uerum traxerit …». P. 126–127.,abbreviated_reference,P. 126–127,korneeva-sources-040,0.98,exact_title,matched,,
mention-0986,ГЛАВА_3_ВЕРСИЯ_3.docx,7,7,1,"LV VI.1.3. Каким образом судья должен расследовать дело посредством испытания кипятком: «Нам стало известно о многих жалобах, и мы узнали, что проводятся пытки по делам [стоимостью до] трехсот солидов и претерпевается много зла от свободных людей. И потому, для наилучшего порядка, мы устанавливаем и приказываем, чтобы, хотя бы дело по какому-либо обвинению и было незначительным, обвиняемый все же должен быть принужден судьей к испытанию кипятком; и когда обстоятельства дела прояснятся, пусть судья не усомнится подвергнуть его пытке, и после того как тот даст свое признание, пусть он будет подвергнут наказанию, определенному предыдущим законом. Если же он выйдет невиновным из испытания кипятком, то пусть истец не несет никакого наказания. Тот же порядок должен соблюдаться и относительно подозрительных людей, пришедших свидетельствовать» C. 335–336, 646–647.",abbreviated_reference,,korneeva-sources-027,1.0,authoritative_abbreviation_list,matched,LV,Lex Visigothorum — «Вестготская правда» / «Книга приговоров»
mention-0987,ГЛАВА_3_ВЕРСИЯ_3.docx,8,8,1,Usatges de Barcelona... Us. 89 (112): «...uxores rusticorum manibus propriis per caldariam». P. 126–127.,abbreviated_reference,P. 126–127,korneeva-sources-040,0.98,exact_title,matched,,
mention-0988,ГЛАВА_3_ВЕРСИЯ_3.docx,9,9,1,"Ibid. Us. 50 (53): «DE ALIIS NAMQVE rusticis qui dicunty challarii, credantur per sacramentum usque ad. ba. mancusos auri Valencie. Deinde quicquid iurent pe examen caldarie demonstrent». P. 88–89.",short_reference,P. 88–89,,0.108,below_threshold,unresolved,,
mention-0989,ГЛАВА_3_ВЕРСИЯ_3.docx,10,10,1,"Ibid. Us. 42 (45): «... aut expiare de de bauzia per sacramentum et per bataiam ad suum parem, qui de genere et de honore sit de suo valore…». P. 84–85.",short_reference,P. 84–85,,0.131,below_threshold,unresolved,,
mention-0990,ГЛАВА_3_ВЕРСИЯ_3.docx,11,11,1,"Баузия (лат. bausia) — вероломство, коварное нарушение верности или мира, то есть тяжкое деяние, совершённое против лица, которому была обязана особая верность или безопасность. В каталонских юридических текстах это понятие обычно сближается с изменой и неверностью сеньору, но обычно передаёт не столько государственную измену в узком смысле, сколько вероломное посягательство на лицо, честь или безопасность при нарушении должной верности. (см.",possible_reference,,,0.047,below_threshold,unresolved,,
mention-0991,ГЛАВА_3_ВЕРСИЯ_3.docx,11,11,2,Zambrana Moral P. Revenja privada i revenja de la sang en el dret penal espanyol medieval: estat de la qüestió en els inicis del 2005 // Revista de Dret Històric Català. 2006. Т. 5. P. 128;,full_reference,Т. 5; P. 128,korneeva-research-423,0.98,exact_title,matched,,
mention-0992,ГЛАВА_3_ВЕРСИЯ_3.docx,11,11,3,"Alvarado Planas J. Algunas observaciones sobre la influencia germánica en el vocabulario jurídico-institucional de la España medieval // Glossae: European Journal of Legal History. Instituto de Estudios Sociales, Políticos y Jurídicos, 2015. № 12. P. 46).",full_reference,P. 46,korneeva-research-169,0.98,exact_title,matched,,
mention-0993,ГЛАВА_3_ВЕРСИЯ_3.docx,12,12,1,Usatges de Barcelona… Us. 42 (45): «…ut tantum accipiat si vincerit quantum perderet si vinceretur». P. 84.,abbreviated_reference,P. 84,korneeva-sources-040,0.98,exact_title,matched,,
mention-0994,ГЛАВА_3_ВЕРСИЯ_3.docx,13,13,1,"Ibid. Us. 23 (27): «BATAIA IVDICATA antequam sit iurata, si per milites debet esse facta, per .CC. uncias auri Valen. cie sit per pignora firmata; et si per pedones, sit firmata per .c., propter hoc ut ad illum qui uicerit sit emendatum malum quod in bello acceperit, tam in corpore quam in cauallo siue in armis, et assequatur hoc pro quo bellum factum erit et omnes missio. nes quas per illud bellum fecerit; et diffinitum illud quod acceperit ille qui uictus fuerit». P. 70.",short_reference,P. 70,,0.036,below_threshold,unresolved,,
mention-0995,ГЛАВА_3_ВЕРСИЯ_3.docx,14,14,1,"Balaguer A.M. Història de la moneda dels comtats catalans. Barcelona: Institut d’Estudis Catalans, 1999. P. 55.",full_reference,P. 55,korneeva-research-177,0.98,exact_title,matched,,
mention-0996,ГЛАВА_3_ВЕРСИЯ_3.docx,15,15,1,"Usatges de Barcelona… Us. 23 (27): «MARITI VXORES suas reptare possint de adulterio, eciam per suspicionem, et ille debent se expiare inde per illarum aueramentum, per sacramentum et per bataliam». P. 124.",abbreviated_reference,P. 124,korneeva-sources-040,0.98,exact_title,matched,,
mention-0997,ГЛАВА_3_ВЕРСИЯ_3.docx,16,16,1,Ibid. Us. 89 (112): «uxores militum per sacramentum et desuper per militem». P. 126.,short_reference,P. 126,,0.12,below_threshold,unresolved,,
mention-0998,ГЛАВА_3_ВЕРСИЯ_3.docx,17,17,1,Ibid. Us. 89 (112): «uxores civium et burgencium et nobelium bajulorum per pedonem». P. 126.,short_reference,P. 126,,0.109,below_threshold,unresolved,,
mention-0999,ГЛАВА_3_ВЕРСИЯ_3.docx,18,18,1,Ibid. Us. 89 (112): «uxores rusticorum manibus propriis per calderiam». P. 126.,short_reference,P. 126,,0.12,below_threshold,unresolved,,
mention-1000,ГЛАВА_3_ВЕРСИЯ_3.docx,19,19,1,"Ibid. Us. 89 (112): «Si vicerit uxor, retineat eam vir suus honorifice…» P. 126.",short_reference,P. 126,,,,unresolved,,
mention-1001,ГЛАВА_3_ВЕРСИЯ_3.docx,20,20,1,"Ibid. Us. 89 (112): «Si autem victa fuerit, veniat in manu mariti sui cum cunctis que habuerit». P. 126.",short_reference,P. 126,,0.059,below_threshold,unresolved,,
mention-1002,ГЛАВА_3_ВЕРСИЯ_3.docx,21,21,1,"Ibid. Us. 51 (54): «SENEX MILES qui non potuerit se defendere per semedipsum, uel pauper qui non potest se preparare de bello, credatur per sacramentum usque ad ‚V. uncias auri Valencie». P. 88.",short_reference,P. 88,,0.119,below_threshold,unresolved,,
mention-1003,ГЛАВА_3_ВЕРСИЯ_3.docx,22,22,1,Justícia i resolució... 2018.; Justícia i resolució... 2024.,commentary,,,,,not_bibliographic,,
mention-1004,ГЛАВА_3_ВЕРСИЯ_3.docx,23,23,1,"Concessió de privilegi atorgat per Pere I a la ciutat de Balaguer de poder celebrar mercat el dissabte i una fira de vuit dies a mitjans d’agost. Lleida, 16 de setembre de 1211. Arxiu Comarcal de la Noguera (=ACN). Fons Ajuntament de Balaguer. UDS: 2001 // Pedrol M. et al. El mercat de Balaguer a través dels documents de l’Arxiu Comarcal de la Noguera. (Quadern didàctic ACN, 2008) (транскрипция документа—А.К.): «… semper sint liberi et immunes et penitus exempti a iudicio sive purgatione candentis ferri et aque calide et frigide, ita scilicet ut in huiusmodi iudiciis sive purgationibus simplex solummodo iuramentum ipsorum teneat, salvis tamen vicinalibus purgationibus supradictis». P. [3].",full_reference,,korneeva-sources-006,0.98,exact_title,matched,,
